TM_DRIVERID,TM_REGISTRATION_NUMBER,COMPANY_CODE,VEHICLE_TYPE_DESCRIPTION,PRODUCT_CODE,FUEL_TYPE,MAX_SPEED,NO_OF_HARSH_BRAKES,NO_OF_HARSH_ACCELERATION,NO_OF_SPEED_VIOLATIONS,NO_EXCESS_IDLE,NO_OF_TRIPS,ENGINE_CAPACITY,FUEL_CONSUMPTION,NUMBER_OF_GEARS,RENTAL,KM_DRIVEN,PROJECTED_EXCESS_KM_CHARGE,SPEED_PENALTY_POINTS,SPEEDING_TIME_SECONDS,DRIVING_TIME,total_time_driven,TM_SCORE,Num_times_yawned,Num_times_Angry,Num_times_sleepy,cluster
3099,AP169 - GWM,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,87,2,2,0,4,10,2378,10.0,5,255.0,45.5,0.0,0.0,0.0,2402.0,1,84.136138665,7,11,9,2
3099,M0015 - GWM,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,97,0,0,0,0,9,2378,10.0,5,255.0,47.22525,0.0,0.0,0.0,1144.0,1,80.66238249999999,7,9,8,2
3103,DC06BCGP,RSA,PASS ALL(EXCL D/CAB),FM,PETROL,82,0,0,0,0,3,1496,5.9,5,228.0,8.074,0.0,0.0,0.0,1152.0,0,95.76026,5,10,10,2
3111,M2524,LES,PASS ALL(EXCL D/CAB),FM,PETROL,67,2,5,0,0,1,1298,8.4,5,328.9816627,19.0,0.0,0.0,0.0,996.0,0,54.49333,6,8,6,2
3111,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,63,7,11,0,4,25,1298,8.4,5,615.18533016,91.0078,0.0,0.0,0.0,1146.4,4,51.871669999999995,6,8,7,2
3111,M2531,LES,PASS ALL(EXCL D/CAB),FM,PETROL,73,0,0,0,0,6,1298,8.4,5,533.4128537428571,28.70057142857143,0.0,0.0,0.0,1385.7142857142858,1,85.44279428571427,5,9,8,2
3111,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,70,16,31,0,0,31,1298,7.200000000000001,5,595.6880895714286,133.49057142857143,0.0,0.0,0.0,2001.7142857142858,6,55.90523714285715,9,11,11,2
3111,M2662,LES,PASS ALL(EXCL D/CAB),FM,PETROL,65,0,0,0,10,42,1298,7.2,5,638.54,139.0,0.0,0.0,0.0,2514.0,8,86.08567000000001,9,11,9,2
3111,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,75,0,0,0,2,42,1298,7.200000000000001,5,564.5504716571429,166.48899999999998,0.0,0.0,0.0,1704.5714285714287,9,87.4423557142857,7,10,10,2
3111,MF211,LES,PASS ALL(EXCL D/CAB),FM,PETROL,92,221,209,0,10,482,1496,5.8999999999999995,5,461.18533016000003,1701.393,0.0,0.0,0.0,1739.2,90,57.6403,9,11,10,4
3111,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,60,0,0,0,0,17,1298,7.2,5,220.0,40.0,0.0,0.0,0.0,2980.0,2,89.08596,10,12,10,2
3111,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,64,2,2,0,0,8,1298,7.2,5,659.49083135,21.26625,0.0,0.0,0.0,1117.0,1,67.37961750000001,7,7,9,2
3111,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,0,0,0,0,2,1298,7.2,5,990.0,14.5,0.0,0.0,0.0,1140.0,0,88.857255,8,7,7,2
3111,MR979,LES,PASS ALL(EXCL D/CAB),FM,PETROL,65,0,0,0,0,1,1496,5.900000000000001,5,365.3088836,3.6666666666666665,0.0,0.0,0.0,669.3333333333334,0,77.10167333333334,6,7,6,2
3112,AG649,LES,PANEL VAN - HEAVY UP TO 250000,FM,DIESEL,89,0,7,0,1,5,2148,10.97,6,430.1282051153846,127.61538461538461,0.0,0.0,0.0,2320.0,6,66.81977615384616,8,11,9,2
3112,AJ027,LES,TRUCK - MEDIUM,FM,DIESEL,82,5,77,0,6,34,4009,22.37,5,400.6374840769231,795.8461538461538,0.0,0.0,0.0,2303.3846153846152,36,60.76452923076923,1,2,2,1
3112,AP197,LES,TRUCK - MEDIUM,FM,DIESEL,77,0,23,0,10,14,4009,22.37,5,433.48066300000005,440.10909090909087,0.0,0.0,0.0,2038.1818181818182,16,68.19075727272728,1,3,1,1
3112,AR863,LES,TRUCK - MEDIUM,FM,DIESEL,72,0,3,3,5,4,4009,22.37,5,300.8287293,75.25,0.0,8.0,77.5,2603.0,2,56.387682500000004,2,2,3,1
3112,M2524,LES,PASS ALL(EXCL D/CAB),FM,PETROL,60,1,4,0,0,16,1298,8.4,5,437.9633254,48.148999999999994,0.0,0.0,0.0,1680.0,3,50.2407,4,10,9,2
3112,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,87,76,163,0,140,187,1298,8.400000000000002,5,422.2935866923077,1172.1982307692308,0.0,0.0,0.0,2155.076923076923,89,51.495911538461534,9,11,11,4
3112,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,60,29,91,0,50,66,1298,7.2,5,878.6422169333333,433.03600000000006,0.0,0.0,0.0,1694.6666666666667,36,59.882870000000004,6,10,8,2
3112,M2662,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,0,0,0,30,13,1298,7.2,5,378.6166627,88.0,0.0,0.0,0.0,904.0,7,85.075225,6,7,7,2
3112,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,53,0,0,0,0,2,1298,7.2,5,1098.9816627,2.411,0.0,0.0,0.0,1252.0,0,83.9631,5,8,9,2
3112,MF210,LES,PASS ALL(EXCL D/CAB),FM,PETROL,59,0,4,0,0,1,1496,5.9,5,220.0,7.0,0.0,0.0,0.0,1604.0,0,46.80851,4,8,6,2
3112,MF211,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,3,3,0,0,8,1496,5.900000000000001,5,292.65444180000003,46.513666666666666,0.0,0.0,0.0,1300.0,4,59.70491666666667,6,7,6,2
3112,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,69,2,1,0,0,2,1298,7.2,5,263.59266508,21.8,0.0,0.0,0.0,1336.8,2,62.643726,6,10,9,2
3112,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,60,0,1,0,0,1,1298,7.2,5,220.0,25.0,0.0,0.0,0.0,2140.0,1,90.62120999999999,6,8,9,2
3112,MR979,LES,PASS ALL(EXCL D/CAB),FM,PETROL,60,1,8,0,0,44,1496,5.9,5,437.9633254,341.564,0.0,0.0,0.0,1668.0,26,90.60587,6,10,8,2
3113,AG649,LES,PANEL VAN - HEAVY UP TO 250000,FM,DIESEL,94,0,0,0,0,2,2148,10.97,6,322.14285712857145,34.714285714285715,0.0,0.0,0.0,1829.142857142857,1,67.19719571428573,7,9,9,2
3113,AJ027,LES,TRUCK - MEDIUM,FM,DIESEL,75,2,23,0,0,9,4009,22.37,5,462.958870488889,145.19255555555557,0.0,0.0,0.0,1102.2222222222222,6,60.32638444444444,2,3,1,1
3113,AP197,LES,TRUCK - MEDIUM,FM,DIESEL,86,0,55,0,17,32,4009,22.37,5,402.21915286666666,430.6666666666667,0.0,0.0,0.0,2177.3333333333335,20,65.22912083333334,2,1,2,1
3113,AR863,LES,TRUCK - MEDIUM,FM,DIESEL,81,3,18,7,2,32,4009,22.37,5,321.03591162500004,555.993375,0.0,13.125,145.875,2696.5,23,59.2698025,1,2,1,1
3113,M2524,LES,PASS ALL(EXCL D/CAB),FM,PETROL,101,5,18,0,0,20,1298,8.4,5,437.9633254,70.8765,0.0,0.0,0.0,2360.0,2,54.87332,7,9,10,2
3113,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,54,1,0,0,0,1,1298,8.4,5,220.0,8.0,0.0,0.0,0.0,1272.0,0,46.94579,5,10,10,2
3113,M2531,LES,PASS ALL(EXCL D/CAB),FM,PETROL,99,0,1,0,10,30,1298,8.4,5,328.9816627,127.7785,0.0,0.0,0.0,2046.0,7,91.30060499999999,8,11,8,2
3113,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,73,4,12,0,0,22,1298,7.2,5,437.9633254,74.93666666666667,0.0,0.0,0.0,2453.3333333333335,5,55.35742333333334,10,13,13,2
3113,M2662,LES,PASS ALL(EXCL D/CAB),FM,PETROL,82,0,0,0,0,4,1298,7.2,5,437.9633254,32.0,0.0,0.0,0.0,416.0,1,85.47019,6,10,9,2
3113,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,77,0,0,0,0,8,1298,7.2,5,328.9816627,45.5,0.0,0.0,0.0,738.0,1,85.92344,6,7,7,2
3113,MF210,LES,PASS ALL(EXCL D/CAB),FM,PETROL,0,0,0,0,0,1,1496,5.9,5,437.9633254,2.468,0.0,0.0,0.0,792.0,0,46.80851,8,7,6,2
3113,MJ549,LES,PASS ALL(EXCL D/CAB),FM,PETROL,0,0,0,0,0,1,1496,5.9,5,220.0,1.0,0.0,0.0,0.0,296.0,0,72.8661,8,8,8,2
3113,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,71,0,0,0,30,23,1298,7.2,5,220.0,59.0,0.0,0.0,0.0,1300.0,3,89.51891,8,9,8,2
3113,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,73,1,2,0,6,22,1298,7.2,5,220.0,57.2,0.0,0.0,0.0,2342.4,3,60.20259600000001,8,9,8,2
3113,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,94,0,2,0,31,383,1298,7.200000000000001,5,595.6880895714286,1177.7892857142856,0.0,0.14285714285714285,1.1428571428571428,1309.142857142857,57,92.25119428571428,7,9,9,4
3113,MR979,LES,PASS ALL(EXCL D/CAB),FM,PETROL,92,0,2,0,0,29,1496,5.9,5,220.0,90.5,0.0,0.0,0.0,2532.0,5,69.08235499999999,7,9,10,2
3113,MW430,LES,PASS ALL(EXCL D/CAB),FM,PETROL,81,8,17,0,20,245,1598,7.1,6,697.8866627,497.5,0.0,0.0,0.0,2760.0,31,56.425,10,13,14,2
3113,MW431,LES,PASS ALL(EXCL D/CAB),FM,PETROL,57,0,0,0,0,18,1598,7.1,6,437.9633254,34.0,0.0,0.0,0.0,828.0,2,96.11591999999999,4,9,10,2
3113,MY688,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,1,1,0,10,57,1598,7.1,6,319.27,111.0,0.0,0.0,0.0,3296.0,6,54.8999,9,11,12,2
3114,AG649,LES,PANEL VAN - HEAVY UP TO 250000,FM,DIESEL,81,0,0,0,5,1,2148,10.97,6,220.0,9.0,0.0,0.0,0.0,1526.0,0,62.35440500000001,8,12,10,2
3114,M2524,LES,PASS ALL(EXCL D/CAB),FM,PETROL,58,0,0,0,6,12,1298,8.4,5,437.9633254,34.941,0.0,0.0,0.0,1158.6666666666667,2,50.476106666666674,7,9,10,2
3114,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,72,0,1,0,0,1,1298,8.4,5,307.18533016000003,13.2,0.0,0.0,0.0,1390.4,0,50.993704,7,8,8,2
3114,M2531,LES,PASS ALL(EXCL D/CAB),FM,PETROL,59,0,0,0,15,23,1298,8.4,5,437.9633254,95.5,0.0,0.0,0.0,720.0,8,88.2287,6,7,6,2
3114,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,87,84,108,0,49,97,1298,7.200000000000001,5,533.4128537428571,628.6774285714285,0.0,0.0,0.0,1906.2857142857142,40,54.77237142857143,9,10,11,2
3114,M2662,LES,PASS ALL(EXCL D/CAB),FM,PETROL,91,9,14,0,276,328,1298,7.2,5,571.6811084666666,2721.6666666666665,0.0,0.0,0.0,1404.0,174,85.88051,6,8,10,4
3114,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,100,8,8,0,193,281,1298,7.200000000000001,5,512.2018474444444,1838.7945555555557,0.0,0.0,0.0,1810.6666666666667,117,87.87535222222222,8,11,9,4
3114,MF210,LES,PASS ALL(EXCL D/CAB),FM,PETROL,67,1,4,0,5,11,1496,5.9,5,350.77799524,32.1868,0.0,0.0,0.0,1048.0,2,49.57595,6,7,7,2
3114,MF211,LES,PASS ALL(EXCL D/CAB),FM,PETROL,90,11,12,0,10,11,1496,5.8999999999999995,5,512.9938875666667,97.051,0.0,0.0,0.0,2406.6666666666665,5,56.10444666666667,10,12,12,2
3114,MJ549,LES,PASS ALL(EXCL D/CAB),FM,PETROL,83,0,0,0,0,2,1496,5.9,5,437.9633254,7.0,0.0,0.0,0.0,1388.0,0,60.56292,5,7,9,2
3114,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,61,0,0,0,0,1,1298,7.2,5,220.0,10.0,0.0,0.0,0.0,1596.0,0,91.09988000000001,7,7,7,2
3114,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,83,0,1,0,0,2,1298,7.2,5,256.3272209,19.833333333333332,0.0,0.0,0.0,2250.6666666666665,1,58.07675833333334,7,10,8,2
3114,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,70,0,0,0,0,2,1298,7.2,5,274.49083135,16.5,0.0,0.0,0.0,1666.0,2,93.31395749999999,7,11,8,2
3114,MR979,LES,PASS ALL(EXCL D/CAB),FM,PETROL,86,3,3,0,0,29,1496,5.9,5,437.9633254,158.3435,0.0,0.0,0.0,1992.0,8,90.05596,6,7,7,2
3115,AG649,LES,PANEL VAN - HEAVY UP TO 250000,FM,DIESEL,110,63,96,0,6,95,2148,10.97,6,430.1282051153846,1267.5179230769231,0.0,0.0,0.0,1661.2307692307693,55,66.81977615384616,8,10,9,2
3115,AP197,LES,TRUCK - MEDIUM,FM,DIESEL,50,0,1,0,0,1,4009,22.37,5,381.65745860000004,10.0,0.0,0.0,0.0,2168.0,0,64.63594,3,2,2,1
3115,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,55,0,0,0,0,3,1298,8.4,5,220.0,11.0,0.0,0.0,0.0,862.0,0,48.4277,7,6,6,2
3115,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,70,1,7,0,0,3,1298,7.2,5,437.9633254,42.0,0.0,0.0,0.0,320.0,2,56.532680000000006,5,8,6,2
3115,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,70,0,0,0,0,4,1298,7.2,5,805.9877751333333,44.333333333333336,0.0,0.0,0.0,1590.6666666666667,2,86.91079,7,8,9,2
3115,MJ549,LES,PASS ALL(EXCL D/CAB),FM,PETROL,105,19,21,0,14,148,1496,5.9,5,422.2935866923077,337.96423076923077,0.0,0.0,0.0,1542.1538461538462,21,67.88018076923078,7,10,9,2
3115,MJ551,LES,PASS ALL(EXCL D/CAB),FM,PETROL,109,2,0,0,25,90,1496,5.9,5,605.0,202.25,0.0,0.0,0.0,2706.0,14,85.5015775,9,11,11,2
3115,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,48,0,0,0,0,1,1298,7.2,5,220.0,8.0,0.0,0.0,0.0,2100.0,0,86.93713000000001,5,9,5,2
3115,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,99,7,13,0,6,6,1298,7.2,5,220.0,67.0,0.0,0.6666666666666666,3.3333333333333335,1520.0,3,51.99472333333333,8,9,7,2
3115,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,0,0,0,0,1,1298,7.2,5,220.0,16.0,0.0,0.0,0.0,2276.0,0,80.8403,9,14,15,2
3118,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,100,8,9,0,0,11,1298,8.4,5,263.59266508,51.376599999999996,0.0,0.0,0.0,1682.4,2,51.6305,7,10,9,2
3118,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,81,7,18,0,0,22,1298,7.200000000000001,5,548.727078375,100.715625,0.0,0.0,0.0,1552.5,5,55.77094625000001,7,10,9,2
3118,M2662,LES,PASS ALL(EXCL D/CAB),FM,PETROL,73,0,0,0,0,5,1298,7.2,5,378.6166627,32.0,0.0,0.0,0.0,1660.0,1,85.075225,7,9,10,2
3118,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,68,0,0,0,0,2,1298,7.2,5,1760.0,11.0,0.0,0.0,0.0,3188.0,0,80.79798000000001,9,12,11,2
3118,MF210,LES,PASS ALL(EXCL D/CAB),FM,PETROL,86,5,7,0,17,15,1496,5.8999999999999995,5,292.65444180000003,43.32816666666667,0.0,0.0,0.0,837.3333333333334,3,48.12972500000001,7,8,9,2
3118,MF211,LES,PASS ALL(EXCL D/CAB),FM,PETROL,82,5,9,0,2,26,1496,5.8999999999999995,5,463.7655529111111,112.66411111111111,0.0,0.0,0.0,1666.6666666666667,5,58.20464222222223,7,8,9,2
3118,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,92,1,0,0,10,232,1298,7.2,5,328.9816627,1056.5401666666664,0.0,0.0,0.0,2064.0,51,91.60390666666666,8,10,9,4
3118,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,84,19,15,0,4,98,1298,7.200000000000002,5,419.4445432909091,265.63418181818184,0.0,0.0,0.0,1321.8181818181818,15,61.20216636363637,7,9,8,2
3118,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,76,0,0,0,0,18,1298,7.200000000000001,5,301.736247025,61.573750000000004,0.0,0.0,0.0,1532.5,3,91.66961375,8,9,9,2
3118,MR979,LES,PASS ALL(EXCL D/CAB),FM,PETROL,71,0,0,0,0,4,1496,5.9,5,307.18533016000003,27.6,0.0,0.0,0.0,2324.8,1,83.56323,8,10,10,2
3118,MW430,LES,PASS ALL(EXCL D/CAB),FM,PETROL,74,45,68,0,5,105,1598,7.1,6,697.8866627,315.0,0.0,0.0,0.0,2134.0,19,56.425,7,9,9,2
3118,MW431,LES,PASS ALL(EXCL D/CAB),FM,PETROL,77,0,0,0,0,70,1598,7.1,6,697.8866627,193.5,0.0,0.0,0.0,392.0,12,96.15446499999999,6,7,6,2
3118,MY688,LES,PASS ALL(EXCL D/CAB),FM,PETROL,74,4,9,0,0,15,1598,7.1,6,378.6166627,36.5,0.0,0.0,0.0,132.0,2,53.803200000000004,5,8,8,2
3123,AG649,LES,PANEL VAN - HEAVY UP TO 250000,FM,DIESEL,72,0,0,0,0,1,2148,10.97,6,595.8333333166667,14.333333333333334,0.0,0.0,0.0,684.6666666666666,0,68.90672333333332,6,9,8,2
3123,M2524,LES,PASS ALL(EXCL D/CAB),FM,PETROL,54,0,0,0,0,1,1298,8.4,5,437.9633254,3.0,0.0,0.0,0.0,481.3333333333333,0,56.44037,5,7,6,2
3123,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,61,0,0,0,0,4,1298,8.4,5,463.7655529111111,12.444444444444445,0.0,0.0,0.0,1752.4444444444443,0,51.149452222222216,8,11,9,2
3123,M2531,LES,PASS ALL(EXCL D/CAB),FM,PETROL,47,0,0,0,0,1,1298,8.4,5,437.9633254,2.0,0.0,0.0,0.0,396.0,0,81.60686,7,10,8,2
3123,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,84,1,5,0,2,4,1298,7.2,5,658.77799524,41.2,0.0,0.0,0.0,1368.0,1,56.68594200000001,6,8,7,2
3123,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,56,0,0,0,0,2,1298,7.2,5,328.9816627,10.0,0.0,0.0,0.0,1620.0,0,88.351265,8,10,10,2
3123,MF210,LES,PASS ALL(EXCL D/CAB),FM,PETROL,75,1,2,0,0,9,1496,5.8999999999999995,5,344.55047165714285,18.465714285714284,0.0,0.0,0.0,394.85714285714283,1,47.787945714285705,5,6,7,2
3123,MF211,LES,PASS ALL(EXCL D/CAB),FM,PETROL,36,0,0,0,0,3,1496,5.9,5,220.0,3.0,0.0,0.0,0.0,1268.0,0,54.33283,5,9,9,2
3123,MJ549,LES,PASS ALL(EXCL D/CAB),FM,PETROL,102,3,2,0,3,11,1496,5.9,5,422.2935866923077,43.76923076923077,0.0,0.0,0.0,1689.8461538461538,2,67.88018076923078,7,9,9,2
3123,MJ551,LES,PASS ALL(EXCL D/CAB),FM,PETROL,113,2,4,0,12,215,1496,5.8999999999999995,5,439.15138558333337,448.0463333333334,0.0,0.0,0.0,1658.3333333333333,25,90.86180166666668,7,10,10,2
3123,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,30,0,0,0,0,1,1298,7.2,5,220.0,1.0,0.0,0.0,0.0,212.0,0,95.26263,6,6,6,2
3123,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,91,2,5,0,0,4,1298,7.2,5,220.0,47.75,0.0,0.5,2.5,1760.0,2,63.78409500000001,7,9,6,2
3123,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,93,0,0,0,0,2,1298,7.2,5,292.65444180000003,21.333333333333332,0.0,0.0,0.0,1545.3333333333333,0,93.81629333333332,6,10,10,2
3123,MR979,LES,PASS ALL(EXCL D/CAB),FM,PETROL,75,0,0,0,0,12,1496,5.9,5,307.18533016000003,35.3596,0.0,0.0,0.0,1546.4,1,86.36287,6,8,9,2
3129,AG649,LES,PANEL VAN - HEAVY UP TO 250000,FM,DIESEL,67,0,1,0,0,5,2148,10.97,6,220.0,58.0,0.0,0.0,0.0,3260.0,2,72.76089,10,13,15,2
3129,AJ027,LES,TRUCK - MEDIUM,FM,DIESEL,82,2,38,0,1,15,4009,22.37,5,243.09392265714288,371.2857142857143,0.0,0.0,0.0,1244.0,17,60.925224285714286,1,2,2,1
3129,AR863,LES,TRUCK - MEDIUM,FM,DIESEL,60,0,2,2,0,1,4009,22.37,5,220.0,22.0,0.0,3.0,35.0,3404.0,0,42.34721,0,4,1,1
3129,M2524,LES,PASS ALL(EXCL D/CAB),FM,PETROL,89,1,3,0,0,2,1298,8.4,5,437.9633254,13.0,0.0,0.0,0.0,1584.0,0,53.81009,8,11,8,2
3129,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,60,0,0,0,0,1,1298,8.4,5,220.0,6.0,0.0,0.0,0.0,1296.0,0,45.3651,5,9,5,2
3129,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,89,16,31,0,9,61,1298,7.2,5,658.77799524,234.2706,0.0,0.0,0.0,2004.0,11,55.908108000000006,9,10,10,2
3129,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,91,0,0,0,6,12,1298,7.2,5,702.3706603200001,58.75699999999999,0.0,0.0,0.0,2332.0,2,88.696722,9,10,11,2
3129,MF210,LES,PASS ALL(EXCL D/CAB),FM,PETROL,82,0,2,0,16,6,1496,5.900000000000001,5,220.0,20.666666666666668,0.0,0.0,0.0,1350.6666666666667,2,55.72587333333333,7,8,11,2
3129,MF211,LES,PASS ALL(EXCL D/CAB),FM,PETROL,71,0,0,0,0,3,1496,5.9,5,274.49083135,15.25,0.0,0.0,0.0,920.0,0,56.7097275,7,8,8,2
3129,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,99,0,0,0,60,177,1298,7.200000000000001,5,344.55047165714285,536.8718571428572,0.0,0.0,0.0,1462.857142857143,38,92.6038142857143,7,9,8,2
3129,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,94,17,17,0,33,81,1298,7.200000000000001,5,439.38899762,233.04179999999997,0.0,0.0,0.0,2208.8,22,61.83039500000001,8,10,9,2
3129,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,91,0,0,0,15,25,1298,7.2,5,713.9816627,73.15375,0.0,0.0,0.0,1666.0,5,91.74212,6,8,8,2
3129,MW431,LES,PASS ALL(EXCL D/CAB),FM,PETROL,90,0,0,0,0,7,1598,7.1,6,437.9633254,34.0,0.0,0.0,0.0,1088.0,2,96.11591999999999,6,8,7,2
3129,MY688,LES,PASS ALL(EXCL D/CAB),FM,PETROL,93,5,9,0,110,138,1598,7.099999999999999,6,571.6811084666666,495.0,0.0,0.0,0.0,2285.3333333333335,42,53.68714333333333,9,11,12,2
3130,AJ027,LES,TRUCK - MEDIUM,FM,DIESEL,55,1,3,0,0,1,4009,22.37,5,381.65745860000004,20.0,0.0,0.0,0.0,3032.0,0,59.57447,1,4,3,1
3130,M2531,LES,PASS ALL(EXCL D/CAB),FM,PETROL,92,2,12,0,232,415,1298,8.400000000000002,5,459.0742388181818,1495.3111818181821,0.0,0.0,0.0,1373.090909090909,98,85.3084590909091,6,8,9,4
3130,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,60,2,5,0,0,1,1298,7.2,5,437.9633254,6.0,0.0,0.0,0.0,1148.0,0,54.27615,5,7,6,2
3130,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,54,3,1,0,0,1,1298,7.2,5,1760.0,41.0,0.0,0.0,0.0,2648.0,1,80.79798000000001,10,15,12,2
3130,MF211,LES,PASS ALL(EXCL D/CAB),FM,PETROL,60,0,0,0,0,1,1496,5.9,5,220.0,4.0,0.0,0.0,0.0,1472.0,0,57.05543,7,6,9,2
3130,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,67,1,3,0,0,2,1298,7.2,5,220.0,12.0,0.0,0.0,0.0,1880.0,0,55.4325,5,8,10,2
3130,MR979,LES,PASS ALL(EXCL D/CAB),FM,PETROL,76,22,53,0,110,378,1496,5.9,5,220.0,1451.0,0.0,0.0,0.0,1675.0,82,68.44163749999998,9,8,8,4
3131,AG649,LES,PANEL VAN - HEAVY UP TO 250000,FM,DIESEL,114,12,18,0,10,10,2148,10.97,6,1760.0,74.0,0.0,0.0,0.0,3200.0,3,59.4111,9,12,10,2
3131,AJ027,LES,TRUCK - MEDIUM,FM,DIESEL,86,4,77,0,0,39,4009,22.37,5,381.6574586,669.2946666666667,0.0,0.0,0.0,2001.3333333333333,29,63.05985666666666,1,2,0,1
3131,AP197,LES,TRUCK - MEDIUM,FM,DIESEL,79,0,6,0,3,9,4009,22.37,5,624.9944751600001,140.3546,0.0,0.0,0.0,1941.6,6,67.630972,1,2,2,1
3131,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,51,0,0,0,0,2,1298,8.4,5,990.0,4.8100000000000005,0.0,0.0,0.0,1132.0,0,50.325135,9,12,9,2
3131,M2531,LES,PASS ALL(EXCL D/CAB),FM,PETROL,32,0,0,0,0,2,1298,8.4,5,220.0,2.0,0.0,0.0,0.0,492.0,0,82.82948,8,7,7,2
3131,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,65,1,5,0,0,13,1298,7.2,5,615.18533016,32.5596,0.0,0.0,0.0,2192.8,1,56.444010000000006,10,12,11,2
3131,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,82,0,2,0,8,228,1298,7.2,5,658.77799524,695.0837999999999,0.0,0.0,0.0,1715.2,35,86.435248,8,9,9,2
3131,MF210,LES,PASS ALL(EXCL D/CAB),FM,PETROL,54,0,2,0,0,3,1496,5.9,5,220.0,18.0,0.0,0.0,0.0,420.0,1,60.64571,7,10,6,2
3131,MF211,LES,PASS ALL(EXCL D/CAB),FM,PETROL,58,0,0,0,0,3,1496,5.9,5,1760.0,9.0,0.0,0.0,0.0,1364.0,0,55.5786,4,10,10,2
3131,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,77,0,0,0,5,106,1298,7.2,5,220.0,290.5,0.0,0.0,0.0,1610.0,19,90.8098,9,11,12,2
3131,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,75,2,2,0,5,16,1298,7.2,5,605.0,55.28325,0.0,0.0,0.0,2513.0,3,59.687302499999994,10,12,9,2
3131,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,67,0,0,0,0,24,1298,7.2,5,220.0,69.66666666666667,0.0,0.0,0.0,2576.0,4,86.78929666666666,12,11,12,2
3131,MR979,LES,PASS ALL(EXCL D/CAB),FM,PETROL,75,0,0,0,10,13,1496,5.9,5,220.0,31.612,0.0,0.0,0.0,2568.0,1,81.8154,9,12,13,2
