,distance,p-value,outlier,FR,FL,RR,RL,Steering_Wheel_Absolute_Angle,Acceleration_Sensor_Value,Yaw_Rate,Lateral_Sensor_Value,Vehicle_Speed
2016-04-20 06:31:46.800,2.2462748645555886,0.06160495567913782,0,-0.9250000000000114,-1.974999999999966,-1.3000000000000114,-5.949999999999989,-0.09,-0.05,-1.419,0.025,30.835938
2016-04-20 06:32:29.800,2.2394485833925626,0.062295555745341846,0,0.0,-3.625,0.0,0.0,132.70000000000002,-0.1,0.029000000000000005,-0.0625,0.0
2016-04-20 06:33:07.200,2.212175100847426,0.06512886416405039,0,-4.4249999999999545,-3.375,0.40000000000009095,0.875,-0.5,0.5125,-1.262,-0.175,77.382812
2016-04-20 06:31:47.600,2.1493626933543615,0.07212626893654739,0,-1.5249999999999773,-1.75,-5.975000000000023,-6.125,3.0,-0.0625,-0.025000000000000005,0.0,30.25
2016-04-20 06:30:10.200,2.133159870022794,0.07404355669196949,0,-5.425,-2.7,-7.5,-6.4,-1.2699999999999998,-0.2625,-0.021,0.0,0.0
2016-04-20 06:31:47.200,2.0820427317012804,0.08041276973835376,0,0.30000000000001137,0.6750000000000114,0.6500000000000341,-3.4499999999999886,2.0,-0.075,-1.2240000000000002,0.7875,30.914062
2016-04-20 06:31:40.800,2.077985010575233,0.08093990882940161,0,0.04999999999998295,1.0999999999999943,5.050000000000011,4.275000000000006,-11.18,1.2875,-3.258,0.0,26.484375
2016-04-20 06:32:02.800,2.064416685808771,0.08272631783371087,0,0.9499999999999886,0.8500000000000227,-3.8000000000000114,-3.025000000000034,4.110000000000001,0.15,0.21600000000000003,0.0875,48.625
2016-04-20 06:29:36.500,2.0502274750577945,0.08463414904951905,0,-6.125,-3.075,-6.4,-6.4,-7.9,-0.0625,-0.14699999999999996,-0.0625,0.0
2016-04-20 06:36:25.700,2.0301574111984073,0.08740348004970633,0,-1.6500000000000057,-0.32499999999998863,2.875,3.2249999999999943,-3.6399999999999997,1.2625,-1.275,0.025,27.984375
