,distance,p-value,outlier,FR,FL,RR,RL,Steering_Wheel_Absolute_Angle,Acceleration_Sensor_Value,Yaw_Rate,Lateral_Sensor_Value,Vehicle_Speed
2016-04-20 06:35:17.500,2.1887864396487706,0.7010827586382962,0,-2.625,-2.275000000000034,-1.4499999999999886,-1.5,3.7,-0.3,-0.213,-0.0375,48.867188
2016-04-20 06:31:14.700,2.187798580395774,0.7012637087143849,0,-2.950000000000003,-3.3500000000000014,-3.5500000000000043,-3.8500000000000014,-7.760000000000001,-0.2625,-0.487,0.075,4.5
2016-04-20 06:35:18.700,2.1873653737821313,0.7013430633007486,0,-1.6000000000000227,-1.599999999999966,-0.5249999999999773,-0.42500000000001137,4.64,-0.1125,-0.188,0.2125,47.414062
2016-04-20 06:32:13.500,2.1870517181685503,0.7014005195095316,0,-1.5749999999999886,-2.3500000000000227,-2.375,-2.4499999999999886,3.6000000000000005,-0.875,-0.031,0.075,33.835938
2016-04-20 06:34:22.000,2.1866544410453956,0.7014732948187485,0,-2.974999999999909,-3.5,-2.550000000000068,-3.25,15.970000000000002,-0.875,4.1370000000000005,1.0125,66.875
2016-04-20 06:35:49.300,2.1838141353644813,0.701993632731635,0,-0.42500000000001137,-0.8499999999999659,-1.0749999999999886,-0.10000000000002274,2.6000000000000005,-0.0625,-0.343,0.0125,46.75
2016-04-20 06:29:46.200,2.1830869768739047,0.7021268566441887,0,4.099999999999994,4.325000000000017,3.8499999999999943,4.274999999999977,-66.01000000000002,1.2875,-8.092,-0.75,17.039062
2016-04-20 06:29:43.100,2.1771618186782082,0.7032125648078107,0,2.5749999999999993,1.875,2.4250000000000007,1.4999999999999982,579.59,0.375,11.193,0.4375,3.046875
2016-04-20 06:33:38.600,2.176535801392165,0.7033272897602507,0,3.2250000000000227,3.2749999999999773,2.224999999999909,2.7749999999999773,4.15,0.6125,0.10200000000000001,0.05,67.875
2016-04-20 06:34:13.300,2.175162307386381,0.7035790087121128,0,0.375,-0.4249999999999545,0.22500000000002274,-0.7749999999999773,14.810000000000002,-0.2,2.703,0.425,55.859375
2016-04-20 06:35:36.700,2.1738291484431316,0.7038233488098846,0,0.22500000000002274,-0.27499999999997726,-0.9500000000000455,-0.19999999999998863,4.35,-0.1875,-0.018,0.1375,45.757812
2016-04-20 06:36:28.900,2.1734639947176,0.7038902761120228,0,-1.1750000000000114,-0.6999999999999886,0.05000000000001137,-0.6499999999999773,4.82,0.25,0.346,0.0875,41.039062
2016-04-20 06:36:40.700,2.1658351969867895,0.7052887425978902,0,-0.5500000000000114,-1.099999999999966,-0.9499999999999886,-0.17500000000001137,9.400000000000002,-0.1875,1.658,0.3,39.203125
2016-04-20 06:36:01.600,2.1636185678347273,0.7056951594155417,0,-4.149999999999999,-4.100000000000001,-3.9750000000000014,-4.375,1.2000000000000004,-1.4375,-0.023,0.25,3.9453120000000004
2016-04-20 06:35:14.400,2.1576528256291923,0.7067891405200314,0,-4.2000000000000455,-4.300000000000068,-4.5,-4.25,3.3,-1.4375,-0.261,0.0125,59.75
2016-04-20 06:34:17.900,2.1565017288190296,0.7070002531318249,0,0.5249999999999773,0.4250000000000682,1.5249999999999773,1.6000000000000227,4.91,0.4375,0.6849999999999999,-0.025,68.5
2016-04-20 06:36:49.700,2.1564011390627575,0.7070187018402514,0,-4.075000000000003,-4.200000000000003,-4.224999999999994,-3.7749999999999915,9.86,-1.225,0.484,-0.0625,12.34375
2016-04-20 06:35:34.200,2.154725302114321,0.7073260693212933,0,-0.17500000000001137,-0.6999999999999886,-1.0249999999999773,-0.17500000000001137,3.6000000000000005,-0.0625,-0.085,0.0,46.375
2016-04-20 06:31:09.300,2.15254464769225,0.7077260537082937,0,0.9500000000000028,1.0250000000000057,0.375,1.6000000000000085,138.18,1.9375,9.366,0.325,9.554688
2016-04-20 06:36:50.200,2.1511545890873367,0.7079810399932863,0,-4.375,-4.325000000000003,-4.25,-4.450000000000003,3.3999999999999995,-1.3125,-0.06833333333333334,-0.010416666666666666,10.0
2016-04-20 06:32:05.700,2.1508070510504442,0.7080447928043994,0,0.19999999999998863,-0.5,0.75,0.5250000000000341,4.3999999999999995,-0.1875,-0.15,0.2,48.289062
2016-04-20 06:36:42.000,2.148003201002825,0.7085591628257439,0,-1.5818181818181642,-0.9340909090909122,-0.47500000000002274,-0.9454545454545382,9.299999999999999,-0.25,1.5230000000000001,0.0625,36.195312
2016-04-20 06:33:53.200,2.1465384675316006,0.7088278899435697,0,-1.6499999999999773,-1.0,-0.47500000000002274,-0.599999999999909,-2.8999999999999995,-0.25,-2.13,-0.6,97.976562
2016-04-20 06:32:14.500,2.1448020178631007,0.7091464848304803,0,-2.1999999999999886,-2.625,-3.2000000000000455,-2.8999999999999773,3.18,-0.875,-0.062,0.0375,30.773438
2016-04-20 06:35:51.000,2.1421523554558,0.7096326672311787,0,1.4250000000000114,0.5,0.6999999999999886,0.44999999999998863,2.7399999999999998,-0.175,-0.33100000000000007,0.0,46.109375
2016-04-20 06:34:14.200,2.1415952343033524,0.7097348979813477,0,1.9250000000000114,1.7749999999999773,0.6750000000000114,1.375,15.599999999999998,0.2375,3.725,0.625,56.054688
2016-04-20 06:33:51.700,2.13976895997329,0.710070029269759,0,0.0,-0.5249999999999773,0.9249999999999545,0.125,-1.2300000000000002,0.0875,-1.545,-0.375,99.015625
2016-04-20 06:36:29.700,2.1396499422574,0.7100918703654269,0,-0.125,-0.8999999999999773,0.32499999999998863,-0.6000000000000227,5.45,-0.0625,0.272,0.0625,40.554688
2016-04-20 06:35:13.600,2.1388989644071055,0.7102296852399876,0,-2.974999999999909,-3.2749999999999773,-2.375,-2.275000000000091,3.25,-0.8875,-0.123,0.0,62.804688
2016-04-20 06:31:11.500,2.138872141976531,0.7102346075911028,0,1.9499999999999886,2.4749999999999943,2.3000000000000114,3.0500000000000114,15.900000000000002,2.6375,0.99,-0.1125,15.164062
2016-04-20 06:31:02.300,2.1383472039275557,0.7103309431002934,0,1.8249999999999957,2.325000000000003,1.1000000000000014,2.0250000000000057,-555.4399999999999,0.0375,-24.138,-1.2,6.8046880000000005
2016-04-20 06:31:10.400,2.134545365880134,0.7110286967650928,0,1.8499999999999943,2.2250000000000085,2.924999999999997,2.7250000000000085,52.19,2.625,3.9150000000000005,0.0625,12.0625
2016-04-20 06:31:43.700,2.131344222794441,0.7116162694427464,0,0.8500000000000227,0.125,0.9249999999999545,1.1499999999999773,10.799999999999999,0.1375,1.5260000000000002,0.0125,29.796875
2016-04-20 06:29:36.200,2.1312311883537323,0.711637018082634,0,-2.9250000000000007,-3.0999999999999996,-2.0500000000000007,-2.1750000000000007,-8.0,1.0625,0.093,-0.1375,1.0546879999999998
2016-04-20 06:35:15.900,2.131147345079162,0.7116524084289111,0,-3.5,-3.974999999999966,-3.6750000000000114,-3.9499999999999886,3.4799999999999995,-1.3125,-0.238,0.0,52.1875
2016-04-20 06:36:44.200,2.1290831378393222,0.7120313286141537,0,-2.6999999999999886,-3.0249999999999773,-3.599999999999966,-3.275000000000034,4.1000000000000005,-0.925,0.246,-0.0375,32.984375
2016-04-20 06:35:22.500,2.1250493519746794,0.7127718664164868,0,0.024999999999977263,-0.32499999999998863,-0.9499999999999886,-1.3500000000000227,10.569999999999999,-0.0625,1.329,0.5125,47.34375
2016-04-20 06:32:08.000,2.123720963907543,0.7130157563358464,0,0.30000000000001137,1.150000000000034,0.32499999999998863,1.1999999999999886,1.5999999999999999,0.1875,-0.437,0.0375,49.34375
2016-04-20 06:33:53.500,2.1235664815311677,0.713044119666844,0,-0.2999999999999545,-1.224999999999909,-0.6749999999999545,-1.25,-3.3,-0.375,-2.304,-0.7,97.703125
2016-04-20 06:31:09.900,2.123333015353229,0.7130869848531532,0,1.7000000000000028,2.5249999999999915,1.625,2.0,75.02000000000001,2.425,5.792,0.075,10.75
2016-04-20 06:33:51.900,2.1228540238391695,0.7131749302376162,0,-0.625,-0.7999999999999545,0.5499999999999545,-0.35000000000002274,-1.5999999999999999,-0.0125,-1.688,-0.3875,98.914062
2016-04-20 06:36:50.100,2.1188077853485,0.7139178892991282,0,-4.1499999999999915,-4.200000000000003,-4.450000000000003,-4.200000000000003,3.3599999999999994,-1.296875,-0.05,-0.09375,10.507812
2016-04-20 06:35:48.500,2.118488491811336,0.7139765207139666,0,0.5749999999999886,1.1499999999999773,0.30000000000001137,-0.024999999999977263,2.5,0.0,-0.238,0.1375,46.976562
2016-04-20 06:33:57.600,2.1163580831180147,0.7143677379463376,0,-0.525000000000091,-1.0,-0.375,-1.5500000000000682,1.5999999999999999,-0.325,-0.8240000000000001,-0.1375,93.75
2016-04-20 06:33:41.100,2.1154905826295116,0.714527047835563,0,3.0,2.9750000000000227,2.0249999999999773,2.099999999999909,2.64,0.8,-0.221,0.0625,74.695312
2016-04-20 06:33:41.600,2.1142120392682466,0.7147618495021881,0,2.75,3.0,2.4500000000000455,1.9499999999999318,1.2099999999999997,0.625,-0.36,-0.025,75.875
2016-04-20 06:36:00.000,2.113558910069614,0.7148817983726519,0,-4.299999999999997,-4.299999999999997,-4.174999999999997,-4.375,-4.52,-1.3625,-0.835,0.1875,12.664062
2016-04-20 06:35:38.400,2.1129453345874727,0.7149944850180592,0,-0.44999999999998863,-0.07499999999998863,0.7249999999999659,-0.0999999999999659,5.700000000000001,-0.1125,0.23900000000000002,0.1875,44.90625
2016-04-20 06:33:50.700,2.1125349685872528,0.7150698521121219,0,2.7000000000000455,3.3500000000000227,3.1499999999999773,3.25,-0.19999999999999998,0.75,-1.234,-0.3,96.976562
2016-04-20 06:33:55.800,2.112145674239427,0.7151413499852184,0,-1.0,-1.5249999999999773,-0.125,-0.75,1.5699999999999998,-0.2,-0.959,-0.1625,95.734375
2016-04-20 06:35:58.100,2.1093637731481105,0.7156522958251179,0,-2.2749999999999773,-1.3999999999999773,-1.924999999999983,-1.375,7.700000000000001,-0.5625,0.32,0.2,18.132812
2016-04-20 06:35:59.700,2.1075590523146577,0.7159837848133921,0,-3.674999999999997,-3.2250000000000085,-3.950000000000003,-3.375,-4.799999999999999,-1.1125,-0.967,0.1125,14.007812
2016-04-20 06:32:25.600,2.106262461953307,0.7162219504352973,0,4.025000000000002,4.300000000000001,4.125,4.175000000000001,6.3999999999999995,1.125,-0.044,-0.05,3.9453120000000004
2016-04-20 06:34:11.200,2.1058051654838383,0.7163059513014216,0,-4.2000000000000455,-4.25,-4.275000000000091,-4.399999999999977,4.0,-1.5625,0.6639999999999999,-0.025,60.15625
2016-04-20 06:31:01.300,2.1042313275673643,0.71659505720686,0,2.3249999999999957,2.924999999999997,1.8249999999999993,2.4499999999999957,-567.8999999999999,0.5375,-15.104000000000003,-0.75,4.25
2016-04-20 06:33:30.900,2.103065390201995,0.7168092411612472,0,0.5499999999999545,0.8249999999999318,1.7749999999999773,1.6000000000000227,4.83,0.25,0.030000000000000006,0.4375,64.9375
2016-04-20 06:29:39.900,2.1015780525549506,0.7170824755680213,0,2.3000000000000043,1.7000000000000028,2.25,1.25,579.58,0.0625,16.657999999999998,0.4375,4.578125
2016-04-20 06:33:49.000,2.1010557116930695,0.7171784356024788,0,2.800000000000068,3.300000000000068,2.775000000000091,2.474999999999909,-0.30999999999999994,0.775,-1.0420000000000003,-0.25,91.359375
2016-04-20 06:33:47.000,2.0999286358056355,0.7173854965274147,0,3.238636363636374,3.6090909090909236,2.6409090909090764,2.9750000000000227,6.839999999999999,0.725,0.9380000000000001,0.4375,84.109375
2016-04-20 06:33:59.100,2.0959928472164817,0.7181086037141513,0,-0.875,-0.7250000000000227,-1.0500000000000682,0.125,0.6599999999999999,-0.1875,-0.8780000000000001,-0.1625,92.539062
2016-04-20 06:35:34.000,2.0958903603713765,0.7181274341067496,0,0.125,0.875,0.14999999999997726,-0.0999999999999659,3.6000000000000005,-0.1875,-0.028000000000000004,0.0625,46.484375
2016-04-20 06:31:13.600,2.0934114789663116,0.7185829040489402,0,-3.4250000000000043,-3.625,-4.0,-4.0,-4.880000000000001,0.7125,-0.5820000000000001,-0.175,5.976562
2016-04-20 06:33:40.800,2.0933123603408323,0.7186011166441013,0,2.6749999999999545,2.574999999999932,3.275000000000091,3.449999999999932,3.9300000000000006,0.75,0.20299999999999999,0.1625,73.34375
2016-04-20 06:33:12.500,2.092916519599531,0.7186738509749108,0,-0.6000000000000227,-0.6000000000000227,0.35000000000002274,0.6000000000000227,0.13,0.0,-1.263,-0.2,74.96875
2016-04-20 06:33:58.400,2.08986002668302,0.7192354920202297,0,-0.25,-0.5499999999999545,-0.049999999999954525,-1.25,0.5999999999999999,-0.25,-0.9490000000000001,-0.1375,93.015625
2016-04-20 06:35:25.100,2.0870085272602688,0.7197594981102755,0,0.4749999999999659,0.30000000000001137,-0.8249999999999886,-0.14999999999997726,-4.200000000000001,-0.05,-2.0119999999999996,-0.1875,46.507812
2016-04-20 06:36:50.000,2.08601545253575,0.7199419979535864,0,-4.325000000000003,-4.099999999999994,-4.299999999999997,-4.049999999999997,3.210000000000001,-1.25,0.003,-0.1875,10.953125
2016-04-20 06:35:17.700,2.083135868523835,0.7204712073383999,0,-1.9250000000000114,-1.5500000000000114,-2.375,-1.2250000000000227,3.6000000000000005,-0.425,-0.068,0.0375,48.453125
2016-04-20 06:32:14.600,2.0822586948483464,0.7206324202334087,0,-2.75,-2.6750000000000114,-1.6499999999999773,-2.0500000000000114,2.87,-0.8,-0.101,0.1125,30.484375
2016-04-20 06:32:15.800,2.077132970938717,0.7215745152753392,0,-2.6500000000000057,-2.375,-1.950000000000017,-2.75,0.29000000000000004,-0.875,-0.615,0.0,26.59375
2016-04-20 06:29:39.700,2.0736466238249345,0.7222153486055001,0,2.6999999999999957,2.0249999999999986,2.125,1.5500000000000007,579.59,0.1875,14.828,0.4375,4.132812
2016-04-20 06:36:47.800,2.073170807547091,0.7223028125865196,0,-3.125,-3.2250000000000227,-3.875,-3.6500000000000057,5.8999999999999995,-1.25,0.316,-0.0625,17.726562
2016-04-20 06:36:29.100,2.072601959956937,0.7224073784359255,0,-0.22500000000002274,0.5249999999999773,-0.75,-0.20000000000004547,4.529999999999999,-0.0625,0.343,0.1125,40.757812
2016-04-20 06:35:45.300,2.070632930355097,0.7227693344396675,0,0.9749999999999659,1.6000000000000227,1.7749999999999773,1.1999999999999886,5.31,0.25,0.17600000000000002,0.2125,45.414062
2016-04-20 06:35:45.000,2.069990154510442,0.7228874950753474,0,1.0500000000000114,1.6999999999999886,1.875,1.375,5.359999999999999,0.225,0.16299999999999998,0.1875,45.046875
2016-04-20 06:33:55.000,2.066595223423783,0.7235116018098269,0,-0.875,-0.07500000000004547,-1.2250000000000227,-0.4249999999999545,-2.5999999999999996,-0.2,-2.278,-0.75,95.882812
2016-04-20 06:29:49.600,2.0663441116939065,0.723557766280086,0,-0.125,-0.8999999999999915,-0.875,-1.3250000000000028,352.12,-0.625,21.987000000000002,1.3375,9.734375
2016-04-20 06:35:56.200,2.065223704981227,0.7237637445089677,0,-3.2750000000000057,-3.3000000000000114,-3.4499999999999886,-3.924999999999983,-1.8699999999999999,-1.2,-1.043,0.025,23.164062
2016-04-20 06:35:35.300,2.0642790885093207,0.7239374078767234,0,-0.375,0.22500000000002274,0.42500000000001137,-0.2750000000000341,3.3,-0.0875,-0.22999999999999998,0.1125,46.273438
2016-04-20 06:34:11.400,2.0607863465450658,0.7245795542238422,0,-4.050000000000068,-3.8250000000000455,-3.5249999999999773,-3.324999999999932,3.8999999999999995,-1.2875,0.659,-0.0125,59.226562
2016-04-20 06:36:29.500,2.060459939440504,0.7246395664247058,0,-0.025000000000034106,-0.5749999999999886,-0.875,-0.125,4.6800000000000015,-0.1375,0.38199999999999995,0.0625,40.664062
2016-04-20 06:33:53.800,2.0568392353398672,0.725305276819284,0,-1.375,-0.849999999999909,-2.0249999999999773,-1.0,-3.3,-0.4375,-2.342,-0.8,97.125
2016-04-20 06:32:08.900,2.0567783915041247,0.7253164639872696,0,-0.4500000000000455,-1.3249999999999886,-0.3250000000000455,-0.75,1.3000000000000003,-0.1875,-0.6260000000000001,0.0625,48.882812
2016-04-20 06:36:36.900,2.055857905628154,0.7254857120203071,0,2.9499999999999886,2.2250000000000227,2.2749999999999773,2.1999999999999886,9.87,0.825,0.764,0.35,36.359375
2016-04-20 06:35:38.700,2.0537149738282907,0.7258797370617992,0,-1.0500000000000114,-1.0,0.19999999999998863,-0.22500000000002274,5.9799999999999995,-0.0625,0.325,0.2375,45.007812
2016-04-20 06:36:27.200,2.0535546341149944,0.7259092194863356,0,3.9750000000000227,3.599999999999966,4.0750000000000455,3.6749999999999545,-2.29,1.2125,-1.115,0.0,32.34375
2016-04-20 06:33:58.000,2.053327033297854,0.7259510696352656,0,-1.474999999999909,-1.125,-1.525000000000091,-0.39999999999997726,1.5899999999999999,-0.25,-0.8920000000000001,-0.0875,93.15625
2016-04-20 06:31:19.700,2.0515041337956297,0.7262862600902534,0,2.5500000000000043,3.1499999999999986,2.1999999999999957,2.5500000000000043,-418.35,1.025,-15.502,-0.2625,5.679688
2016-04-20 06:33:05.100,2.0512613503689585,0.726330903117884,0,3.9249999999999545,3.7250000000000227,3.275000000000091,3.199999999999932,3.6100000000000003,0.925,-0.31,0.0625,66.226562
2016-04-20 06:31:05.200,2.0502887597302264,0.7265097444808084,0,-0.45000000000000284,-1.1000000000000014,-0.07500000000000284,-1.125,115.72999999999999,0.625,2.5490000000000004,0.6,4.398438
2016-04-20 06:32:15.500,2.049960830147437,0.7265700451261551,0,-2.625,-3.2249999999999943,-2.3249999999999886,-2.625,-0.7099999999999999,-0.875,-0.602,-0.025,27.578125
2016-04-20 06:35:39.900,2.0498081641989097,0.7265981178670401,0,-1.0,-0.75,-0.25,0.3499999999999659,4.9399999999999995,-0.0625,0.317,0.25,44.523438
2016-04-20 06:36:44.500,2.0497951082104606,0.7266005186496218,0,-3.8250000000000455,-3.599999999999966,-3.1499999999999773,-3.025000000000034,4.3999999999999995,-1.125,0.227,-0.0625,31.84375
2016-04-20 06:33:39.200,2.0496974540029758,0.7266184756720887,0,2.247727272727275,2.770454545454527,1.7704545454545269,1.852272727272748,6.81,0.3875,0.5820000000000001,0.25,69.109375
2016-04-20 06:35:15.300,2.0496955555416005,0.7266188247685078,0,-4.25,-4.275000000000034,-4.225000000000023,-4.099999999999966,3.3999999999999995,-1.4625,-0.181,0.0125,55.125
2016-04-20 06:31:49.100,2.049519551977072,0.7266511890194339,0,0.6500000000000341,1.3500000000000227,1.0,0.5500000000000114,5.3999999999999995,0.25,-0.19899999999999998,0.2125,30.539062
2016-04-20 06:35:56.500,2.04902670596761,0.7267418159125256,0,-2.8999999999999773,-2.75,-2.6999999999999886,-3.4000000000000057,0.8299999999999998,-0.9375,-0.768,0.0625,22.21875
2016-04-20 06:30:25.000,2.04816938938663,0.7268994646762712,0,-0.4000000000000057,0.375,-0.75,-0.4750000000000085,-36.059999999999995,0.0,-2.682,-0.375,10.25
2016-04-20 06:34:11.300,2.047480532403871,0.7270261371826787,0,-3.574999999999932,-3.574999999999932,-4.0,-4.050000000000068,3.939999999999999,-1.4125,0.663,-0.025,59.71875
2016-04-20 06:32:27.800,2.046123254834872,0.7272757271353196,0,-2.875,-3.3499999999999943,-2.825000000000003,-3.4749999999999943,68.11999999999999,-0.9125,4.624,0.4375,12.234375
2016-04-20 06:32:16.500,2.045953271415433,0.727306985680213,0,-2.125,-2.8499999999999943,-2.375,-2.3499999999999943,1.4000000000000001,-0.9,-0.356,0.0,24.367188
2016-04-20 06:35:33.900,2.0454491187685004,0.7273996955322211,0,0.32499999999998863,0.07499999999998863,-0.8249999999999886,0.049999999999954525,3.560000000000001,-0.1625,-0.039,0.2,46.476562
2016-04-20 06:32:59.300,2.044726311336563,0.7275326152470416,0,-0.42500000000001137,0.4000000000000341,-0.5500000000000114,-0.42500000000001137,59.85,-0.0625,11.573,1.9625,34.4375
2016-04-20 06:35:15.800,2.044432465243422,0.7275866519862894,0,-4.0,-4.025000000000034,-4.0,-4.25,3.3999999999999995,-1.3125,-0.27,0.0,52.5625
2016-04-20 06:35:34.300,2.0433399494082205,0.7277875613629239,0,0.75,1.0749999999999886,0.75,-0.025000000000034106,3.6000000000000005,-0.05,-0.10800000000000001,0.0375,46.523438
2016-04-20 06:30:26.400,2.0425170618822337,0.7279388886912058,0,-1.9750000000000085,-2.6999999999999886,-2.1000000000000085,-2.674999999999997,-28.879999999999995,-0.75,-1.903,0.0,8.25
2016-04-20 06:32:05.900,2.041240235117425,0.7281736970712474,0,-1.5249999999999773,-0.875,-1.9499999999999886,-0.9750000000000227,4.0200000000000005,-0.1875,0.059,0.3,48.234375
2016-04-20 06:31:44.100,2.0411689719753907,0.7281868024496929,0,-0.5249999999999773,-1.3999999999999773,-0.6999999999999886,-0.7749999999999773,10.900000000000002,0.0875,1.283,0.1125,29.9375
2016-04-20 06:33:50.900,2.0372605883455472,0.7289055729339056,0,2.5,2.4750000000000227,1.875,2.800000000000068,-0.16000000000000003,0.75,-1.185,-0.2375,97.679688
2016-04-20 06:35:13.900,2.0370573245359176,0.7289429548484527,0,-3.474999999999909,-3.599999999999909,-2.7749999999999773,-3.275000000000091,3.3,-0.9,-0.174,0.0,61.90625
2016-04-20 06:32:11.000,2.0364408225633754,0.7290563351383561,0,-0.30000000000001137,-1.1499999999999773,-0.8250000000000455,-0.6750000000000114,2.6000000000000005,-0.1875,-0.205,0.0,47.234375
2016-04-20 06:36:29.600,2.03597064425399,0.7291428056038114,0,-0.9250000000000114,-0.05000000000001137,-0.5250000000000341,-0.5999999999999659,5.049999999999999,-0.0625,0.292,0.0625,40.617188
2016-04-20 06:35:16.400,2.0315547868233677,0.7299549425827667,0,-2.8249999999999886,-2.650000000000034,-3.474999999999966,-3.375,3.7,-1.1,0.045,0.0,49.96875
2016-04-20 06:34:15.200,2.0314036673589446,0.729982736047603,0,3.550000000000068,3.300000000000068,3.8500000000000227,3.8500000000000227,-0.39999999999999997,0.875,-0.706,-0.575,59.09375
2016-04-20 06:33:47.300,2.031264564606895,0.7300083194613576,0,2.7250000000000227,3.281818181818153,2.954545454545496,2.7204545454544586,6.230000000000001,0.875,0.648,0.375,85.304688
2016-04-20 06:29:52.200,2.0310988470454574,0.7300387978368719,0,-2.6000000000000085,-2.0,-2.4250000000000043,-1.5750000000000028,523.3999999999999,-0.825,22.045,0.1125,6.5625
2016-04-20 06:36:34.400,2.029085195434457,0.7304091468295962,0,-2.0249999999999773,-2.0749999999999886,-2.7000000000000455,-1.7000000000000455,3.1000000000000005,-0.775,0.009999999999999998,0.05,32.703125
2016-04-20 06:31:20.600,2.028937128371128,0.7304363794060782,0,-0.3999999999999986,0.3500000000000085,-0.6000000000000014,0.375,-520.66,-0.6625,-23.829,-0.15,7.25
2016-04-20 06:31:07.900,2.028222569157251,0.7305678019349785,0,0.05000000000001137,0.7249999999999943,0.6500000000000057,1.3249999999999957,314.55,1.75,18.75,0.4375,8.859375
2016-04-20 06:35:40.800,2.027825279102674,0.7306408722493236,0,-0.8000000000000114,-0.9500000000000455,0.024999999999977263,0.25,2.05,-0.0875,-0.288,0.025,44.203125
2016-04-20 06:36:44.000,2.0275836205066415,0.7306853186384246,0,-1.875,-2.3250000000000455,-2.7999999999999545,-2.3250000000000455,4.090000000000001,-0.7,0.33499999999999996,-0.0625,33.664062
2016-04-20 06:32:15.200,2.0270400184004176,0.730785299418836,0,-2.7750000000000057,-3.2499999999999716,-3.174999999999983,-2.7750000000000057,-1.2900000000000003,-0.8,-0.683,0.0,28.507812
2016-04-20 06:35:56.800,2.026885673746274,0.730813686974523,0,-2.8999999999999773,-2.5999999999999943,-2.5,-3.1499999999999773,2.95,-0.875,-0.485,0.1375,21.164062
2016-04-20 06:35:17.300,2.026873523304395,0.7308159217233592,0,-0.9750000000000227,-1.1499999999999773,-0.42500000000001137,0.07499999999998863,3.7,-0.25,-0.007000000000000001,0.0,49.054688
2016-04-20 06:32:16.400,2.024272114087216,0.7312943853911321,0,-3.0250000000000057,-2.4250000000000114,-3.125,-3.0,1.34,-0.875,-0.379,-0.0125,24.546875
2016-04-20 06:36:36.300,2.0233333919180216,0.7314670415510799,0,2.5500000000000114,2.1750000000000114,1.875,2.5749999999999886,5.42,0.75,0.143,0.1375,34.695312
2016-04-20 06:32:31.100,2.0222825407519087,0.7316603223449535,0,2.6750000000000007,2.6999999999999993,3.4749999999999996,2.75,132.70000000000002,0.4375,1.1800000000000002,0.0,1.21875
2016-04-20 06:36:33.600,2.020911807676514,0.7319124400039065,0,-3.5749999999999886,-3.1499999999999773,-3.6000000000000227,-2.9250000000000114,3.1999999999999997,-0.8125,-0.025,0.0125,36.71875
2016-04-20 06:36:32.900,2.019205943983431,0.7322262004094606,0,-0.07499999999998863,-0.32499999999998863,-0.9750000000000227,0.025000000000034106,2.6999999999999997,-0.0875,-0.008,0.0,37.757812
2016-04-20 06:35:27.100,2.0180244440896424,0.7324435158113329,0,-0.47500000000002274,0.30000000000001137,0.0,-0.35000000000002274,3.520000000000001,-0.0625,-0.33099999999999996,0.0625,46.179688
2016-04-20 06:31:42.100,2.0173594146453424,0.7325658363830311,0,2.75,2.2749999999999773,1.7750000000000057,1.7249999999999943,0.7,0.2375,-0.37,0.1,26.929688
2016-04-20 06:36:49.400,2.017048727731391,0.7326229819448811,0,-3.325000000000003,-3.1500000000000057,-2.9749999999999943,-3.5749999999999886,11.020000000000001,-1.0375,0.696,-0.0625,13.546875
2016-04-20 06:32:08.300,2.0167031019510135,0.7326865540037468,0,-0.875,-0.5500000000000114,-1.3500000000000227,-0.14999999999997726,1.4000000000000001,0.0,-0.445,0.0,49.382812
2016-04-20 06:35:14.200,2.0159733584756205,0.7328207783594525,0,-4.100000000000023,-4.0750000000000455,-4.25,-4.125,3.3,-1.175,-0.263,0.0,60.734375
2016-04-20 06:36:29.800,2.0155460536180363,0.7328993742680282,0,-0.125,-0.125,-0.8999999999999773,0.25,5.5,-0.0625,0.372,0.0875,40.59375
2016-04-20 06:31:06.400,2.0141962881636997,0.7331476429145214,0,2.174999999999997,1.5,2.2249999999999943,1.3249999999999957,336.89,1.4125,13.392000000000001,0.65,6.085938
2016-04-20 06:34:02.300,2.011087488031338,0.7337194633098258,0,-0.125,-0.17499999999995453,-1.3500000000000227,-0.875,4.1000000000000005,-0.25,0.184,0.1125,90.117188
2016-04-20 06:33:54.600,2.0087486006029573,0.7341496723131731,0,-0.8500000000000227,-1.4250000000000682,-0.27499999999997726,-1.25,-3.7900000000000005,-0.375,-2.466,-0.875,96.4375
2016-04-20 06:35:57.600,2.007139611295565,0.7344456270203681,0,-1.174999999999983,-1.9000000000000057,-1.0500000000000114,-1.875,7.700000000000001,-0.5875,0.6380000000000001,0.1875,19.164062
2016-04-20 06:34:24.000,2.0063032313369593,0.7345994696483048,0,0.875,0.9499999999999318,-0.125,-0.14999999999997726,2.8400000000000003,-0.0875,0.44299999999999995,-0.0625,61.359375
2016-04-20 06:35:36.200,2.0055892698344158,0.7347307949476218,0,0.10000000000002274,0.32499999999998863,0.20000000000004547,-0.7000000000000455,3.8,-0.1875,-0.225,0.1875,45.96875
2016-04-20 06:31:22.200,2.0024830923081196,0.7353021431548068,0,0.5500000000000043,0.07500000000000284,1.3999999999999986,0.9000000000000057,-398.14,-0.4875,-20.794000000000004,0.025,7.59375
2016-04-20 06:35:58.200,2.0000265259901786,0.7357540031596631,0,-1.2750000000000057,-2.075000000000017,-1.5,-2.0500000000000114,7.700000000000001,-0.5625,0.263,0.2375,17.84375
2016-04-20 06:36:44.100,1.9948168956938759,0.7367122600321647,0,-3.400000000000034,-2.8999999999999773,-2.650000000000034,-2.6749999999999545,4.08,-0.825,0.29500000000000004,-0.0375,33.328125
