,FR,FL,RR,RL
2016-04-20 06:32:01.600,5.5750000000000455,4.600000000000023,5.199999999999989,6.024999999999977
2016-04-20 06:32:01.700,5.349999999999966,6.274999999999977,6.324999999999989,5.475000000000023
2016-04-20 06:32:01.800,7.949999999999989,7.149999999999977,5.899999999999977,5.875
2016-04-20 06:32:01.900,8.25,7.850000000000023,7.300000000000011,6.875
2016-04-20 06:32:02.000,5.875,7.100000000000023,5.625,6.724999999999966
2016-04-20 06:32:02.100,7.425000000000011,5.199999999999989,7.875,6.7000000000000455
2016-04-20 06:32:02.200,8.400000000000034,5.75,4.600000000000023,7.599999999999966
2016-04-20 06:32:02.300,4.849999999999966,8.399999999999977,10.175000000000011,4.150000000000034
2016-04-20 06:32:02.400,6.625,7.550000000000011,2.5249999999999773,7.25
2016-04-20 06:32:02.500,3.1000000000000227,2.875,7.050000000000011,5.5499999999999545
2016-04-20 06:32:02.600,2.974999999999966,2.75,8.300000000000011,7.550000000000011
2016-04-20 06:32:02.700,-1.099999999999966,-1.375,1.75,1.775000000000034
2016-04-20 06:32:02.800,0.9499999999999886,0.8500000000000227,-3.8000000000000114,-3.025000000000034
2016-04-20 06:32:02.900,0.47500000000002274,0.5749999999999886,-0.17500000000001137,-1.5249999999999773
2016-04-20 06:32:03.000,-0.875,-0.22500000000002274,-1.0749999999999886,-0.125
2016-04-20 06:32:03.100,-0.4500000000000455,-0.6750000000000114,1.0,1.474999999999966
2016-04-20 06:32:03.200,-0.5249999999999773,-1.3249999999999886,0.875,-0.2999999999999545
2016-04-20 06:32:03.300,-0.9750000000000227,-0.5999999999999659,-1.4750000000000227,-0.35000000000002274
2016-04-20 06:32:03.400,-1.375,-0.07500000000004547,-1.2749999999999773,-1.4250000000000114
2016-04-20 06:32:03.500,0.05000000000001137,-0.7999999999999545,-1.3249999999999886,-0.27499999999997726
2016-04-20 06:32:03.600,0.0,0.0,0.6999999999999886,-0.9000000000000341
2016-04-20 06:32:03.700,1.025000000000034,1.474999999999966,-1.1999999999999886,0.25
2016-04-20 06:32:03.800,3.0499999999999545,3.25,2.0749999999999886,1.900000000000034
2016-04-20 06:32:03.900,0.17500000000001137,-0.75,3.7749999999999773,3.0749999999999886
2016-04-20 06:32:04.000,0.375,1.0,-0.25,-0.14999999999997726
2016-04-20 06:32:04.100,1.0500000000000114,1.4750000000000227,0.30000000000001137,0.125
2016-04-20 06:32:04.200,0.39999999999997726,-0.30000000000001137,1.0500000000000114,0.9499999999999886
2016-04-20 06:32:04.300,0.9250000000000114,0.75,0.25,0.6750000000000114
2016-04-20 06:32:04.400,-0.8000000000000114,-0.27499999999997726,0.05000000000001137,0.3499999999999659
2016-04-20 06:32:04.500,0.75,0.875,0.9499999999999886,0.5749999999999886
2016-04-20 06:32:04.600,0.9500000000000455,0.125,-0.19999999999998863,-0.125
2016-04-20 06:32:04.700,-0.7250000000000227,-0.6750000000000114,-0.025000000000034106,0.125
2016-04-20 06:32:04.800,-1.4499999999999886,-0.025000000000034106,-0.5249999999999773,-0.14999999999997726
2016-04-20 06:32:04.900,0.5749999999999886,-0.049999999999954525,0.32499999999998863,0.024999999999977263
2016-04-20 06:32:05.000,0.44999999999998863,-0.35000000000002274,-0.625,-1.474999999999966
2016-04-20 06:32:05.100,-2.25,-1.9750000000000227,-0.6499999999999773,-0.4000000000000341
2016-04-20 06:32:05.200,-1.5749999999999886,-1.0749999999999886,-1.3500000000000227,-1.349999999999966
2016-04-20 06:32:05.300,-0.25,-0.9499999999999886,-0.5749999999999886,-0.4000000000000341
2016-04-20 06:32:05.400,0.10000000000002274,0.07499999999998863,-0.35000000000002274,-0.7999999999999545
2016-04-20 06:32:05.500,-0.9250000000000114,-0.42500000000001137,-1.224999999999966,-1.1750000000000114
2016-04-20 06:32:05.600,-0.8500000000000227,-1.0,-1.025000000000034,-0.6000000000000227
2016-04-20 06:32:05.700,0.19999999999998863,-0.5,0.75,0.5250000000000341
2016-04-20 06:32:05.800,0.0,0.375,-0.25,-0.9750000000000227
2016-04-20 06:32:05.900,-1.5249999999999773,-0.875,-1.9499999999999886,-0.9750000000000227
2016-04-20 06:32:06.000,-1.0249999999999773,-1.6749999999999545,0.30000000000001137,-0.024999999999977263
2016-04-20 06:32:06.100,-0.3250000000000455,-0.6000000000000227,-0.025000000000034106,-0.8000000000000114
2016-04-20 06:32:06.200,-0.2249999999999659,0.10000000000002274,-1.724999999999966,-0.9250000000000114
2016-04-20 06:32:06.300,-0.6000000000000227,-0.10000000000002274,-0.44999999999998863,-0.25
2016-04-20 06:32:06.400,0.6500000000000341,-0.14999999999997726,0.0,-0.024999999999977263
2016-04-20 06:32:06.500,0.44999999999998863,0.75,0.8999999999999773,0.44999999999998863
2016-04-20 06:32:06.600,-0.1500000000000341,0.44999999999998863,-0.6750000000000114,-0.125
2016-04-20 06:32:06.700,0.7250000000000227,-0.17500000000001137,0.8249999999999886,0.9000000000000341
2016-04-20 06:32:06.800,0.5749999999999886,0.6999999999999886,1.2000000000000455,0.625
2016-04-20 06:32:06.900,0.44999999999998863,1.025000000000034,-0.7000000000000455,0.2249999999999659
2016-04-20 06:32:07.000,0.625,0.44999999999998863,0.9250000000000114,0.8000000000000114
2016-04-20 06:32:07.100,1.2250000000000227,0.5999999999999659,1.5749999999999886,0.9250000000000114
2016-04-20 06:32:07.200,1.1750000000000114,1.525000000000034,0.25,1.0
2016-04-20 06:32:07.300,0.5500000000000114,1.1750000000000114,0.9750000000000227,0.5999999999999659
2016-04-20 06:32:07.400,0.5,-0.025000000000034106,0.32499999999998863,1.275000000000034
2016-04-20 06:32:07.500,0.44999999999998863,0.25,1.5500000000000114,0.375
2016-04-20 06:32:07.600,0.6999999999999886,1.25,0.27499999999997726,0.375
2016-04-20 06:32:07.700,1.2749999999999773,1.4250000000000114,0.4500000000000455,1.0749999999999886
2016-04-20 06:32:07.800,1.625,0.9250000000000114,1.8999999999999773,1.1499999999999773
2016-04-20 06:32:07.900,0.9750000000000227,1.099999999999966,1.0,1.0500000000000114
2016-04-20 06:32:08.000,0.30000000000001137,1.150000000000034,0.32499999999998863,1.1999999999999886
2016-04-20 06:32:08.100,0.8249999999999886,0.30000000000001137,1.5500000000000114,1.0
2016-04-20 06:32:08.200,0.25,0.0,0.625,0.125
2016-04-20 06:32:08.300,-0.875,-0.5500000000000114,-1.3500000000000227,-0.14999999999997726
2016-04-20 06:32:08.400,-1.5,-0.6000000000000227,-0.024999999999977263,-1.125
2016-04-20 06:32:08.500,-0.5749999999999886,-1.349999999999966,-1.0249999999999773,-0.27499999999997726
2016-04-20 06:32:08.600,-0.22500000000002274,-0.42500000000001137,-0.47500000000002274,-0.5750000000000455
2016-04-20 06:32:08.700,-0.75,-0.2750000000000341,-0.6750000000000114,-1.224999999999966
2016-04-20 06:32:08.800,-0.4749999999999659,-0.27499999999997726,-1.224999999999966,-0.5500000000000114
2016-04-20 06:32:08.900,-0.4500000000000455,-1.3249999999999886,-0.3250000000000455,-0.75
2016-04-20 06:32:09.000,-1.25,-0.7250000000000227,-0.7999999999999545,-0.44999999999998863
2016-04-20 06:32:09.100,-1.3999999999999773,-0.8999999999999773,-1.150000000000034,-1.025000000000034
2016-04-20 06:32:09.200,-1.375,-1.625,-0.75,-0.9749999999999659
2016-04-20 06:32:09.300,-0.25,-0.8500000000000227,-0.8000000000000114,-0.9250000000000114
2016-04-20 06:32:09.400,-0.32499999999998863,0.025000000000034106,-0.875,-0.8999999999999773
2016-04-20 06:32:09.500,-0.6750000000000114,-0.07500000000004547,-1.1749999999999545,-0.7000000000000455
2016-04-20 06:32:09.600,-0.6000000000000227,-1.4249999999999545,0.2249999999999659,-0.375
2016-04-20 06:32:09.700,-0.2999999999999545,-0.17500000000001137,-0.5,-0.2249999999999659
2016-04-20 06:32:09.800,-0.35000000000002274,-0.05000000000001137,-0.6999999999999886,-1.1999999999999886
2016-04-20 06:32:09.900,-1.9499999999999886,-2.3500000000000227,-1.3249999999999886,-0.9500000000000455
2016-04-20 06:32:10.000,-1.6750000000000114,-2.375,-0.35000000000002274,-0.32499999999998863
2016-04-20 06:32:10.100,-0.8500000000000227,-0.049999999999954525,-1.6999999999999886,-1.349999999999966
2016-04-20 06:32:10.200,0.2750000000000341,0.625,-0.625,-1.150000000000034
2016-04-20 06:32:10.300,0.5249999999999773,-0.22500000000002274,-0.6499999999999773,-0.32499999999998863
2016-04-20 06:32:10.400,-0.14999999999997726,0.07499999999998863,0.0999999999999659,0.39999999999997726
2016-04-20 06:32:10.500,-1.0500000000000114,-0.6499999999999773,-0.39999999999997726,-0.625
2016-04-20 06:32:10.600,-0.9750000000000227,-1.400000000000034,0.0999999999999659,-0.125
2016-04-20 06:32:10.700,-0.4249999999999545,-0.4749999999999659,-0.6999999999999886,-0.5249999999999773
2016-04-20 06:32:10.800,-0.6750000000000114,-0.1500000000000341,-1.224999999999966,-1.6999999999999886
2016-04-20 06:32:10.900,-0.6750000000000114,-0.6999999999999886,-0.25,-0.05000000000001137
2016-04-20 06:32:11.000,-0.30000000000001137,-1.1499999999999773,-0.8250000000000455,-0.6750000000000114
2016-04-20 06:32:11.100,-1.2749999999999773,-0.7250000000000227,-0.875,-1.0749999999999886
2016-04-20 06:32:11.200,-1.900000000000034,-1.75,-1.3249999999999886,-1.2749999999999773
2016-04-20 06:32:11.300,-3.3999999999999773,-4.0,-3.5,-3.2250000000000227
2016-04-20 06:32:11.400,-4.949999999999989,-4.274999999999977,-5.649999999999977,-5.524999999999977
2016-04-20 06:32:11.500,-5.675000000000011,-5.025000000000034,-5.875,-5.8250000000000455
2016-04-20 06:32:11.600,-5.25,-6.024999999999977,-4.925000000000011,-5.4249999999999545
2016-04-20 06:32:11.700,-5.975000000000023,-5.574999999999989,-6.449999999999989,-5.75
2016-04-20 06:32:11.800,-6.599999999999966,-5.775000000000034,-5.850000000000023,-6.125
2016-04-20 06:32:11.900,-4.975000000000023,-6.599999999999966,-5.875,-6.425000000000011
2016-04-20 06:32:12.000,-6.199999999999989,-5.949999999999989,-6.399999999999977,-6.175000000000011
2016-04-20 06:32:12.100,-6.774999999999977,-6.625,-6.5,-5.875
2016-04-20 06:32:12.200,-7.675000000000011,-8.0,-6.550000000000011,-6.625
2016-04-20 06:32:12.300,-6.550000000000011,-5.300000000000011,-7.600000000000023,-6.625
2016-04-20 06:32:12.400,-3.1999999999999886,-5.175000000000011,-3.6999999999999886,-5.625
2016-04-20 06:32:12.500,-7.150000000000034,-5.675000000000011,-9.199999999999989,-7.225000000000023
2016-04-20 06:32:12.600,-8.899999999999977,-10.425000000000011,-4.925000000000011,-6.375
2016-04-20 06:32:12.700,-7.175000000000011,-6.7999999999999545,-5.824999999999989,-5.2999999999999545
2016-04-20 06:32:12.800,-3.25,-2.875,-6.024999999999977,-5.650000000000034
2016-04-20 06:32:12.900,-2.224999999999966,-2.7000000000000455,-3.8000000000000114,-4.550000000000011
2016-04-20 06:32:13.000,-3.7250000000000227,-2.7999999999999545,-3.5,-3.349999999999966
2016-04-20 06:32:13.100,-4.0,-5.350000000000023,-2.9250000000000114,-3.5
2016-04-20 06:32:13.200,-5.25,-4.050000000000011,-3.4750000000000227,-3.525000000000034
2016-04-20 06:32:13.300,-2.6499999999999773,-3.9499999999999886,-2.474999999999966,-2.724999999999966
2016-04-20 06:32:13.400,-2.5500000000000114,-1.5249999999999773,-3.650000000000034,-2.9250000000000114
2016-04-20 06:32:13.500,-1.5749999999999886,-2.3500000000000227,-2.375,-2.4499999999999886
2016-04-20 06:32:13.600,-3.275000000000034,-2.1999999999999886,-2.6749999999999545,-2.9499999999999886
2016-04-20 06:32:13.700,-2.625,-3.900000000000034,-2.650000000000034,-3.1750000000000114
2016-04-20 06:32:13.800,-3.6750000000000114,-2.6999999999999886,-2.9250000000000114,-2.625
2016-04-20 06:32:13.900,-1.724999999999966,-2.8249999999999886,-2.0749999999999886,-1.75
2016-04-20 06:32:14.000,-2.4499999999999886,-1.3500000000000227,-2.6750000000000114,-2.6000000000000227
2016-04-20 06:32:14.100,-2.125,-2.6499999999999773,-2.5499999999999545,-2.875
2016-04-20 06:32:14.200,-3.0,-2.4750000000000227,-2.2000000000000455,-2.375
2016-04-20 06:32:14.300,-2.8250000000000455,-3.4249999999999545,-3.625,-3.1750000000000114
2016-04-20 06:32:14.400,-3.5249999999999773,-2.875,-2.0499999999999545,-2.625
2016-04-20 06:32:14.500,-2.1999999999999886,-2.625,-3.2000000000000455,-2.8999999999999773
2016-04-20 06:32:14.600,-2.75,-2.6750000000000114,-1.6499999999999773,-2.0500000000000114
2016-04-20 06:32:14.700,-3.1000000000000227,-2.8000000000000114,-4.350000000000023,-3.75
2016-04-20 06:32:14.800,-2.4250000000000114,-3.2250000000000227,-2.125,-2.4499999999999886
2016-04-20 06:32:14.900,-3.349999999999966,-2.0499999999999545,-2.6499999999999773,-2.4499999999999886
2016-04-20 06:32:15.000,-1.8500000000000227,-3.1750000000000114,-3.0749999999999886,-2.775000000000034
2016-04-20 06:32:15.100,-3.7749999999999773,-2.650000000000034,-2.950000000000017,-3.224999999999966
2016-04-20 06:32:15.200,-2.7750000000000057,-3.2499999999999716,-3.174999999999983,-2.7750000000000057
2016-04-20 06:32:15.300,-2.700000000000017,-2.6750000000000114,-2.25,-2.2750000000000057
2016-04-20 06:32:15.400,-3.0999999999999943,-2.5749999999999886,-3.825000000000017,-3.25
2016-04-20 06:32:15.500,-2.625,-3.2249999999999943,-2.3249999999999886,-2.625
2016-04-20 06:32:15.600,-3.4749999999999943,-2.450000000000017,-3.375,-3.0500000000000114
2016-04-20 06:32:15.700,-2.6500000000000057,-3.424999999999983,-2.75,-2.9499999999999886
2016-04-20 06:32:15.800,-2.6500000000000057,-2.375,-1.950000000000017,-2.75
2016-04-20 06:32:15.900,-2.674999999999983,-2.7250000000000227,-3.3249999999999886,-3.0999999999999943
2016-04-20 06:32:16.000,-2.125,-3.0249999999999773,-2.0999999999999943,-2.1750000000000114
2016-04-20 06:32:16.100,-3.450000000000017,-2.575000000000017,-3.3000000000000114,-3.3249999999999886
2016-04-20 06:32:16.200,-3.174999999999983,-3.924999999999983,-3.5,-3.0500000000000114
2016-04-20 06:32:16.300,-2.9749999999999943,-2.625,-2.549999999999983,-2.875
2016-04-20 06:32:16.400,-3.0250000000000057,-2.4250000000000114,-3.125,-3.0
2016-04-20 06:32:16.500,-2.125,-2.8499999999999943,-2.375,-2.3499999999999943
2016-04-20 06:32:16.600,-3.4749999999999943,-2.825000000000017,-2.200000000000017,-3.0
2016-04-20 06:32:16.700,-3.6750000000000114,-3.5,-4.924999999999983,-3.9250000000000114
2016-04-20 06:32:16.800,-3.9250000000000114,-4.625,-3.6000000000000227,-4.375
2016-04-20 06:32:16.900,-4.274999999999977,-3.8249999999999886,-3.3249999999999886,-3.7749999999999773
2016-04-20 06:32:17.000,-3.7250000000000227,-3.8249999999999886,-4.300000000000011,-3.325000000000017
2016-04-20 06:32:17.100,-3.9499999999999886,-4.550000000000011,-4.574999999999989,-5.099999999999994
2016-04-20 06:32:17.200,-5.099999999999994,-4.650000000000006,-4.949999999999989,-4.974999999999994
2016-04-20 06:32:17.300,-5.950000000000017,-5.824999999999989,-5.525000000000006,-5.650000000000006
2016-04-20 06:32:17.400,-4.949999999999989,-6.0,-5.0,-5.625
2016-04-20 06:32:17.500,-6.175000000000011,-5.675000000000011,-5.474999999999994,-5.525000000000006
2016-04-20 06:32:17.600,-6.899999999999977,-6.5,-6.925000000000011,-6.775000000000006
2016-04-20 06:32:17.700,-7.300000000000011,-7.424999999999983,-7.574999999999989,-6.574999999999989
2016-04-20 06:32:17.800,-7.449999999999989,-8.0,-8.350000000000023,-8.175000000000011
2016-04-20 06:32:17.900,-8.275000000000006,-7.875,-7.799999999999983,-8.074999999999989
2016-04-20 06:32:18.000,-8.25,-8.150000000000006,-8.425000000000011,-8.650000000000006
2016-04-20 06:32:18.100,-8.725000000000009,-8.425000000000011,-8.574999999999989,-8.449999999999989
2016-04-20 06:32:18.200,-8.024999999999991,-8.699999999999989,-8.075000000000003,-8.375
2016-04-20 06:32:18.300,-7.8500000000000085,-8.075000000000003,-7.9750000000000085,-7.7250000000000085
2016-04-20 06:32:18.400,-8.25,-7.875,-8.024999999999991,-7.8999999999999915
2016-04-20 06:32:18.500,-7.2749999999999915,-7.125,-7.125,-7.5
2016-04-20 06:32:18.600,-7.050000000000011,-7.075000000000003,-6.625,-7.125
2016-04-20 06:32:18.700,-7.049999999999997,-7.049999999999997,-7.450000000000003,-6.8500000000000085
2016-04-20 06:32:18.800,-7.125,-7.325000000000003,-6.775000000000006,-6.924999999999997
2016-04-20 06:32:18.900,-6.625,-6.674999999999997,-7.1499999999999915,-7.25
2016-04-20 06:32:19.000,-6.474999999999994,-6.525000000000006,-6.375,-6.125
2016-04-20 06:32:19.100,-6.100000000000001,-5.974999999999994,-5.875,-5.924999999999997
2016-04-20 06:32:19.200,-5.899999999999999,-5.850000000000001,-5.700000000000003,-5.900000000000006
2016-04-20 06:32:19.300,-5.200000000000003,-5.25,-5.149999999999999,-5.674999999999997
2016-04-20 06:32:19.400,-4.674999999999997,-4.5,-4.800000000000004,-4.5
2016-04-20 06:32:19.500,-3.1750000000000043,-3.0249999999999986,-3.5,-3.5
2016-04-20 06:32:19.600,-2.125,-2.2250000000000014,-2.049999999999997,-1.9250000000000007
2016-04-20 06:32:19.700,-1.2249999999999979,-1.375,-1.0500000000000007,-1.0749999999999993
2016-04-20 06:32:19.800,-1.1000000000000014,-0.9750000000000014,-1.1750000000000007,-1.0749999999999993
2016-04-20 06:32:19.900,-1.2249999999999979,-1.1000000000000014,-1.25,-1.0500000000000007
2016-04-20 06:32:20.000,-1.0250000000000021,-1.125,-0.9249999999999972,-0.8999999999999986
2016-04-20 06:32:20.100,-0.8499999999999979,-1.1749999999999972,-1.0750000000000028,-1.2750000000000021
2016-04-20 06:32:20.200,-1.2250000000000014,-1.1000000000000014,-1.0249999999999986,-1.0
2016-04-20 06:32:20.300,-1.1499999999999986,-0.9499999999999993,-1.25,-0.9499999999999993
2016-04-20 06:32:20.400,-0.9750000000000014,-0.8500000000000014,-1.0749999999999993,-1.125
2016-04-20 06:32:20.500,-0.8249999999999993,-0.7749999999999986,-0.5749999999999993,-0.8999999999999986
2016-04-20 06:32:20.600,-0.7250000000000014,-0.7750000000000021,-0.6000000000000014,-0.625
2016-04-20 06:32:20.700,-0.5,-0.4499999999999993,-0.6000000000000014,-0.40000000000000213
2016-04-20 06:32:20.800,-0.25,-0.5,-0.3249999999999993,-0.375
2016-04-20 06:32:20.900,-0.25,-0.3249999999999993,-0.3000000000000007,-0.3249999999999993
2016-04-20 06:32:21.000,-0.3999999999999986,-0.3249999999999993,-0.3249999999999993,-0.22500000000000142
2016-04-20 06:32:21.100,-0.22500000000000142,-0.22500000000000142,-0.2749999999999986,-0.3249999999999993
2016-04-20 06:32:21.200,-0.3249999999999993,-0.25,-0.3000000000000007,-0.2749999999999986
2016-04-20 06:32:21.300,-0.3249999999999993,-0.3000000000000007,-0.2749999999999986,-0.27500000000000213
2016-04-20 06:32:21.400,-0.22500000000000142,-0.3249999999999993,-0.27500000000000213,-0.2749999999999986
2016-04-20 06:32:21.500,0.07499999999999929,0.0,-0.07499999999999929,-0.22500000000000142
2016-04-20 06:32:21.600,0.1750000000000007,0.1999999999999993,0.0,0.1750000000000007
2016-04-20 06:32:21.700,0.6750000000000007,0.75,0.6000000000000014,0.5
2016-04-20 06:32:21.800,1.1750000000000007,1.25,1.0,1.125
2016-04-20 06:32:21.900,1.6499999999999986,1.6500000000000021,1.8249999999999993,1.7250000000000014
2016-04-20 06:32:22.000,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.125
2016-04-20 06:32:22.100,2.1999999999999993,2.224999999999998,2.049999999999997,2.1999999999999993
2016-04-20 06:32:22.200,2.2250000000000014,2.25,2.3500000000000014,2.1750000000000007
2016-04-20 06:32:22.300,2.1999999999999993,2.1000000000000014,2.3500000000000014,2.3249999999999993
2016-04-20 06:32:22.400,1.75,1.6500000000000021,1.9249999999999972,1.9750000000000014
2016-04-20 06:32:22.500,0.32500000000000284,0.5749999999999957,1.0249999999999986,0.8999999999999986
2016-04-20 06:32:22.600,0.07499999999999574,-0.02499999999999858,-0.2749999999999986,-0.07500000000000284
2016-04-20 06:32:22.700,-0.07499999999999574,-0.10000000000000142,-0.42499999999999716,-0.625
2016-04-20 06:32:22.800,-0.30000000000000426,-0.32499999999999574,-0.375,-0.42499999999999716
2016-04-20 06:32:22.900,-0.2749999999999986,-0.32500000000000284,-0.25,-0.22500000000000142
2016-04-20 06:32:23.000,-0.29999999999999716,-0.45000000000000284,-0.17500000000000426,-0.375
2016-04-20 06:32:23.100,-0.25000000000000355,-0.3999999999999986,-0.22499999999999787,-0.3249999999999993
2016-04-20 06:32:23.200,-0.34999999999999787,-0.42499999999999716,-0.4250000000000007,-0.3000000000000007
2016-04-20 06:32:23.300,-0.4250000000000007,-0.3000000000000007,-0.4499999999999993,-0.34999999999999787
2016-04-20 06:32:23.400,-0.5250000000000021,-0.40000000000000213,-0.47499999999999787,-0.4250000000000007
2016-04-20 06:32:23.500,-0.4499999999999993,-0.34999999999999787,-0.40000000000000213,-0.25
2016-04-20 06:32:23.600,-0.125,-0.27500000000000213,-0.22499999999999787,-0.3000000000000007
2016-04-20 06:32:23.700,-0.2749999999999986,-0.22499999999999787,-0.27500000000000213,-0.375
2016-04-20 06:32:23.800,-0.3249999999999993,-0.1750000000000007,-0.1999999999999993,-0.2749999999999986
2016-04-20 06:32:23.900,-0.10000000000000142,-0.22500000000000142,0.0,-0.05000000000000071
2016-04-20 06:32:24.000,-0.125,-0.02499999999999858,-0.10000000000000142,-0.1999999999999993
2016-04-20 06:32:24.100,0.0,0.0,-0.22499999999999787,0.125
2016-04-20 06:32:24.200,-0.125,-0.10000000000000142,-0.07499999999999929,-0.05000000000000071
2016-04-20 06:32:24.300,0.0,-0.3249999999999993,0.0,-0.3000000000000007
2016-04-20 06:32:24.400,-0.3000000000000007,-0.07499999999999929,-0.45000000000000284,-0.14999999999999858
2016-04-20 06:32:24.500,-0.4250000000000007,-0.2749999999999986,-0.2749999999999986,-0.1750000000000007
2016-04-20 06:32:24.600,-0.25,-0.32500000000000284,-0.3500000000000014,-0.375
2016-04-20 06:32:24.700,-0.125,-0.29999999999999716,-0.14999999999999858,-0.3500000000000014
2016-04-20 06:32:24.800,-0.375,-0.25,-0.4250000000000007,-0.1999999999999993
2016-04-20 06:32:24.900,-0.3249999999999993,-0.27500000000000213,-0.2749999999999986,-0.3249999999999993
2016-04-20 06:32:25.000,-0.34999999999999787,-0.47499999999999787,-0.27500000000000213,-0.375
2016-04-20 06:32:25.100,-0.45000000000000284,-0.4250000000000007,-0.47499999999999787,-0.5
2016-04-20 06:32:25.200,0.15000000000000213,0.1999999999999993,-0.3249999999999993,-0.125
2016-04-20 06:32:25.300,0.47499999999999787,0.4750000000000014,0.375,0.22500000000000142
2016-04-20 06:32:25.400,1.3250000000000028,1.1999999999999993,1.1999999999999993,1.2749999999999986
2016-04-20 06:32:25.500,2.849999999999998,3.0,2.099999999999998,2.4499999999999993
2016-04-20 06:32:25.600,4.025000000000002,4.300000000000001,4.125,4.175000000000001
2016-04-20 06:32:25.700,5.725000000000001,5.375,4.75,5.024999999999999
2016-04-20 06:32:25.800,5.5,5.600000000000001,6.575000000000003,5.649999999999999
2016-04-20 06:32:25.900,5.899999999999999,5.875,6.574999999999996,6.350000000000001
2016-04-20 06:32:26.000,6.524999999999999,6.524999999999999,6.225000000000001,6.375
2016-04-20 06:32:26.100,6.450000000000003,6.675000000000004,6.300000000000004,6.649999999999999
2016-04-20 06:32:26.200,6.724999999999994,6.625,6.5249999999999915,6.75
2016-04-20 06:32:26.300,6.825000000000003,6.625,6.450000000000003,5.924999999999997
2016-04-20 06:32:26.400,5.974999999999994,5.674999999999997,6.075000000000003,6.25
2016-04-20 06:32:26.500,6.175000000000011,6.224999999999994,6.375,6.2250000000000085
2016-04-20 06:32:26.600,5.574999999999989,5.950000000000003,5.625,5.75
2016-04-20 06:32:26.700,5.575000000000003,5.625,6.075000000000003,5.599999999999994
2016-04-20 06:32:26.800,5.825000000000003,5.900000000000006,5.6499999999999915,6.125
2016-04-20 06:32:26.900,5.450000000000003,5.2749999999999915,5.025000000000006,5.575000000000003
2016-04-20 06:32:27.000,2.2249999999999943,1.5750000000000028,3.674999999999997,3.424999999999997
2016-04-20 06:32:27.100,0.45000000000000284,0.5750000000000028,1.0499999999999972,0.6000000000000085
2016-04-20 06:32:27.200,-0.125,0.07500000000000284,-0.6749999999999972,-0.9000000000000057
2016-04-20 06:32:27.300,0.0,-0.05000000000001137,-0.3499999999999943,-0.17499999999999716
2016-04-20 06:32:27.400,0.4000000000000057,-0.29999999999999716,0.14999999999999147,-0.375
2016-04-20 06:32:27.500,-0.375,-1.5999999999999943,-0.17499999999999716,-1.125
2016-04-20 06:32:27.600,-1.125,-1.4750000000000085,-1.0249999999999915,-1.375
2016-04-20 06:32:27.700,-1.9250000000000114,-2.375,-1.6000000000000085,-2.9000000000000057
2016-04-20 06:32:27.800,-2.875,-3.3499999999999943,-2.825000000000003,-3.4749999999999943
2016-04-20 06:32:27.900,-3.8249999999999886,-4.525000000000006,-4.049999999999997,-4.450000000000003
2016-04-20 06:32:28.000,-4.525000000000006,-5.449999999999989,-4.75,-5.400000000000006
2016-04-20 06:32:28.100,-5.125,-5.825000000000003,-5.375,-6.224999999999994
2016-04-20 06:32:28.200,-5.25,-5.650000000000006,-4.974999999999994,-5.400000000000006
2016-04-20 06:32:28.300,-5.424999999999997,-5.3999999999999915,-5.424999999999997,-5.674999999999997
2016-04-20 06:32:28.400,-5.575000000000003,-5.450000000000003,-5.800000000000011,-5.75
2016-04-20 06:32:28.500,-6.75,-6.299999999999997,-6.449999999999989,-5.950000000000003
2016-04-20 06:32:28.600,-7.049999999999997,-6.6000000000000085,-7.400000000000006,-6.574999999999996
2016-04-20 06:32:28.700,-7.575000000000003,-6.724999999999994,-7.174999999999997,-6.600000000000001
2016-04-20 06:32:28.800,-7.075000000000003,-7.050000000000004,-7.275000000000006,-6.75
2016-04-20 06:32:28.900,-7.375,-6.350000000000001,-7.224999999999994,-6.5
2016-04-20 06:32:29.000,-7.474999999999994,-6.5,-7.25,-6.474999999999994
2016-04-20 06:32:29.100,-6.950000000000003,-7.049999999999997,-6.700000000000003,-6.400000000000002
2016-04-20 06:32:29.200,-6.875,-5.949999999999999,-6.625,-5.925000000000001
2016-04-20 06:32:29.300,-5.949999999999999,-5.650000000000002,-6.375,-5.649999999999999
2016-04-20 06:32:29.400,-5.025,-4.399999999999999,-4.25,-3.6750000000000007
2016-04-20 06:32:29.500,-2.4000000000000004,-3.5999999999999996,-3.0,-3.6750000000000007
2016-04-20 06:32:29.600,-1.0,-0.9000000000000004,-1.0250000000000004,0.0
2016-04-20 06:32:29.700,-9.0,-3.625,-9.225,-9.25
2016-04-20 06:32:29.800,0.0,-3.625,0.0,0.0
2016-04-20 06:32:29.900,0.0,0.0,0.0,0.0
2016-04-20 06:32:30.000,0.0,0.0,0.0,0.0
2016-04-20 06:32:30.100,0.0,0.0,0.0,0.0
2016-04-20 06:32:30.200,0.0,0.0,0.0,0.0
2016-04-20 06:32:30.300,0.0,0.0,0.0,0.0
2016-04-20 06:32:30.400,0.0,0.0,0.0,0.0
2016-04-20 06:32:30.500,0.0,0.0,0.0,0.0
2016-04-20 06:32:30.600,0.0,0.0,0.0,0.0
2016-04-20 06:32:30.700,0.0,0.0,0.0,0.0
2016-04-20 06:32:30.800,1.2,1.0,0.7,0.3
2016-04-20 06:32:30.900,3.425,3.1500000000000004,2.425,1.5999999999999999
